label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62
C,0.0,0.0,0.0,-0.2456790692991947,-0.01764706738479864,-0.10846555876413223,-0.48727844326399183,-0.22084741321065685,-0.1644451463496819,-0.5510963124651999,-0.47878238762770886,-0.21893121598686724,-0.431984543775926,-0.6325127704265852,-0.2581990786016203,-0.4111336470531705,-0.8899127839276249,0.04087687690634535,-0.4300177673884044,-1.2123689209456412,-0.019093149427809025,-0.45320588503259646,-1.3392669503649328,-0.09683634233890331,-0.48004756666065046,-1.3700994969612776,-0.14981301127133406,-0.25915132148262715,-0.9648028600507581,0.04467699421050299,-0.30156283916585425,-1.3098743461232334,0.007104508733383465,-0.3237252734897025,-1.4485810194136925,-0.0513698144483676,-0.35080744019004056,-1.4600291830163556,-0.08885700629941923,-0.11332062243493106,-0.9611912731850086,0.02301408935890672,-0.1519643050905456,-1.2684112003677321,-0.0038663984121719386,-0.16767215682193692,-1.4098278711756602,-0.025129235081415707,-0.1801027545929491,-1.4525056679515602,-0.036862044974318095,0.05735911716435953,-0.8795587108007481,-0.016119469886843336,0.010723810975301638,-1.1416455331407378,-0.03428366983777412,-0.02539799384031096,-1.2739707657869663,-0.03694736399689578,-0.05596313064719878,-1.3570068055545828,-0.03466162511341366
C,0.0,0.0,0.0,-0.2456566765026568,0.004303209600550159,-0.11952672184044921,-0.4917443743575562,-0.20308291714471383,-0.18011321125333182,-0.562447424831908,-0.4763902367427807,-0.2381371845243829,-0.42878787159560106,-0.6319705946270464,-0.2816955026902252,-0.4229685930657946,-0.878501360579815,0.02709039328784633,-0.4372771852229364,-1.2051714909111104,-0.05009929565735428,-0.4547556823818898,-1.3333017980224917,-0.1411560757893473,-0.4663205581833683,-1.344832494685216,-0.20094909089290972,-0.2738896957020476,-0.9611615064806954,0.03395575132432952,-0.31896707697374815,-1.3179092088766176,-0.024080682361483894,-0.3381517995408884,-1.4579466734515523,-0.09798102973835869,-0.35824121869673803,-1.452672159965253,-0.14367247110562606,-0.13057873812075677,-0.9615610101844965,0.014087059672035926,-0.17053513187367764,-1.2821770204854868,-0.030760909232982483,-0.18495431595723985,-1.4207099726022605,-0.06898247312303019,-0.1878146476121368,-1.4380822202663566,-0.08935351997750958,0.04011580301481624,-0.885693127640422,-0.023344655532625148,-0.012552849021292362,-1.1586922746759494,-0.05500340235779571,-0.04796691928081999,-1.3006593197276934,-0.07217108735115269,-0.07134376924755868,-1.3848377758128305,-0.08001238937162784
C,0.0,0.0,0.0,0.36896453455834627,0.04108353255425499,-0.07342061474789646,0.6696136106128849,-0.17391211753954125,-0.056860663604631885,0.7876959036014393,-0.50596335655357,-0.03762840610925618,0.6652553764193058,-0.7378785104937252,-0.026145703560238084,0.6019328448383597,-0.8118688306269776,0.0819410283269833,0.6390608325192456,-1.1052334202843856,0.07804444997558099,0.6299829306482186,-1.2503466990313714,0.023628831002786562,0.6371101595044716,-1.3602283833746274,-0.03277027100315657,0.4269364268472123,-0.9008512790052781,0.07869091780815254,0.44526744655302186,-1.2344838299581309,0.07791536875528314,0.45926563271743104,-1.3994070288030676,-0.007419465834727455,0.47285595235863837,-1.5163424904351297,-0.0896377379805443,0.2525072361588597,-0.905454216934019,0.06023164098759949,0.26085806458471844,-1.2298296862560487,0.02582597224866398,0.2933621628435057,-1.3923161212615542,-0.0604652052380504,0.30714978245498065,-1.4979588897614342,-0.13109986361530312,0.06676949715416229,-0.8637989270243512,0.03303391289062196,0.07628398284623666,-1.1376821871861975,-0.013561069503819531,0.10136194966978825,-1.2917776704426578,-0.057482135254008394,0.12672725125938766,-1.411569896506865,-0.09660984286980895
C,0.0,0.0,0.0,0.31242214187824485,-0.028449887024232012,-0.08694142891308594,0.5814834023992079,-0.2606358773344726,-0.08289908281262566,0.6851331025577236,-0.5622532975660437,-0.0755593470757495,0.5983167281101496,-0.7858053112849587,-0.0703808836452597,0.49784925423420107,-0.8517313996495658,0.05722034393227522,0.5358552349767932,-1.1473160485790366,0.037263613176018215,0.5448797743583039,-1.2802585753700024,-0.022461193618235058,0.5554526741077802,-1.3795787469338225,-0.07726946765485453,0.3373192271371061,-0.9395007596525629,0.059615951018857485,0.3731796977645577,-1.2649586774247934,0.04437779957680936,0.38736389495120094,-1.4070222460215194,-0.03216419452816866,0.39029083933099556,-1.4899832309344447,-0.1011789995416896,0.17913057033327642,-0.9504661514689986,0.043958712429516544,0.20457981460493638,-1.258619807069686,0.00749456929069593,0.23129682523051073,-1.408749874787351,-0.06419841975824302,0.23461255746585807,-1.488012590466125,-0.1207062322908606,0.005884757187977639,-0.9119310858638281,0.016761745974420855,0.035712147829045054,-1.1622153900803696,-0.028445257916572753,0.054513490191893464,-1.319814498487515,-0.0702744309760469,0.06624611679592451,-1.4371362500201739,-0.10498397707422644
C,0.0,0.0,0.0,0.3334720178659393,-0.039759844949325836,-0.0810051279670531,0.6116834395983679,-0.26908737829997526,-0.08190663138009469,0.7201945625981532,-0.5714794030831529,-0.08233664320075337,0.6301474763509779,-0.7998416693576297,-0.08837406138282625,0.5337432046075443,-0.8472168007114836,0.050443947272971204,0.5728002483598366,-1.154426805671536,0.013686534081430758,0.5808957983167043,-1.2899152354109746,-0.0557367516701124,0.5961048404077902,-1.3876478239115815,-0.11565045831525571,0.36936629555458067,-0.9283395650369309,0.0418830717035871,0.40495496558964234,-1.2698918685447589,0.0057871073491956825,0.4222328847298833,-1.4304057811690347,-0.0830971374830201,0.43701420464755736,-1.5327591188292875,-0.1593949522667272,0.20315429448714048,-0.9359472192839695,0.015460003955913916,0.22981599142997772,-1.267065881472645,-0.04323046241346617,0.2605691674951887,-1.4321794142310957,-0.1235453929955868,0.2788482650210529,-1.529654357162557,-0.1833187131333294,0.019906594856626242,-0.8999751739274351,-0.02079061389369843,0.06406191981190781,-1.1686825511229328,-0.08135289826960612,0.09771170049063566,-1.3369689324267706,-0.12694343035616412,0.13173336808535213,-1.471675748900784,-0.16405353081750865
D,0.0,0.0,0.0,0.3690022102043134,0.11761236496484784,-0.15046900409173408,0.7424515633321466,-0.19951179084479365,-0.1792046362231794,0.7935814122361989,-0.649115171332376,-0.19465541189410715,0.5528083315387583,-0.9038328972477357,-0.19163409609558704,0.7215117782837922,-0.7379937871403662,-0.043538075538761024,0.7785643576089267,-1.159490781298459,-0.157236359378652,0.7765252068935594,-1.3542526026007313,-0.23338642695360617,0.8210103707669278,-1.5955909079641426,-0.29271632558866106,0.5141570659912128,-0.8569016386216148,-0.0369065471007393,0.5291849754131676,-1.0241008101974252,-0.15875135088854425,0.45072053823419805,-0.6172275505041783,-0.1888931219842258,0.4848382655536073,-0.49597196200158666,-0.19014860913603732,0.30771027973958226,-0.9011276165811343,-0.05912535994460299,0.3260659590742202,-1.0173062625421954,-0.21862202321073126,0.26983801185532735,-0.6033385084182045,-0.18700899822811948,0.3048258949607185,-0.5013138501439407,-0.13348066890666332,0.10485443679008158,-0.900658645145563,-0.09760003432023678,0.16320272415803896,-0.9400304253809665,-0.2066569104098336,0.13648818833856044,-0.6503012237962627,-0.1704884160832984,0.13401805796901084,-0.581038329611776,-0.12448518702093117
D,0.0,0.0,0.0,0.40188079472837357,0.09663796582187606,-0.17461050923690452,0.7383580556848272,-0.19359454362667283,-0.24486856193732712,0.7420619490355128,-0.7125995201728436,-0.2990919466160027,0.5262110453765171,-1.0054959604457687,-0.32440289155241725,0.8618470405574982,-0.5372734579301208,-0.06279452999971247,0.795982204972232,-0.884591660091,-0.2306823546830135,0.6490458415315208,-0.7477762816744894,-0.3428303593862694,0.5931751039225526,-0.6520885743487204,-0.4019949023296129,0.6720637562451209,-0.738714083079309,-0.051301179343115164,0.542769572733968,-0.981893342778829,-0.19523488338296885,0.4482482501946898,-0.6431697627655473,-0.24628787839187874,0.48555629579215304,-0.4980609446448129,-0.257288445129323,0.4513272364541473,-0.8573014166436187,-0.07672368059493918,0.34645125686380723,-1.0454795565606396,-0.23294393911156167,0.27417374508837805,-0.6973509970077515,-0.2262692824173896,0.32622718114267424,-0.5551389683597424,-0.1863055705022186,0.22278030759826473,-0.9206225852273833,-0.12116160614800361,0.1970572121500268,-1.0046649200001638,-0.2012534341101235,0.15809068776619334,-0.7881063770355564,-0.16843381448759265,0.1751155134049939,-0.710018786350572,-0.12495601690740377
D,0.0,0.0,0.0,0.36977681887402164,-0.0017543012325857788,-0.08042956253751608,0.6868304012787102,-0.2505621044060368,-0.11828608597685537,0.783763430848152,-0.5889466140482515,-0.16048853993635342,0.6067043135878873,-0.8251229225824798,-0.2047608771176189,0.6068364119449364,-0.8343654262042074,-0.029626996199660124,0.6229684035116677,-1.2899125253398505,-0.10117734289226053,0.658114452955807,-1.5173632225798095,-0.1589349055280744,0.6914509958838174,-1.7296680654906105,-0.21021668439668478,0.42194800250792563,-0.9048336562352179,-0.056885303230087746,0.5141406069559984,-1.0885406287906934,-0.1803023213768709,0.47184656863597985,-0.6824336947679713,-0.22475133737233227,0.43341755736972143,-0.47121039346372345,-0.22784340830577207,0.22813079566360572,-0.9018096334811452,-0.09397249887255388,0.3113551703589816,-1.0239504470454897,-0.2360076152743692,0.29241252884044266,-0.6485770830180129,-0.21978440902535545,0.2689483117174369,-0.4922574078144576,-0.17331206188254278,0.030130145576519298,-0.8611480942601814,-0.13760147269360168,0.14120711929939123,-0.9732875506226688,-0.24001884322536918,0.1425184638521208,-0.7063296960729735,-0.2077039129539941,0.10734656431489403,-0.586106827974574,-0.1617903002384679
D,0.0,0.0,0.0,0.40985799846703697,0.04087332543997515,-0.07183997611439956,0.7549345663825837,-0.23452349199461034,-0.10069629723188171,0.8381177808097725,-0.656819726783245,-0.13553191296225073,0.6687309508400718,-0.9519157865434232,-0.16223556956970284,0.6858212723970161,-0.7685465603124775,-0.0035803952634952158,0.6985176467012695,-1.1865214345686799,-0.11407878087978447,0.6629377836904363,-1.0464384003823155,-0.17773333031525168,0.6494450560436683,-0.9370226720106388,-0.21315543099095702,0.49543937543652883,-0.8680211755781382,-0.032849109805429426,0.5630388511983128,-1.1358206607582704,-0.16554599664406525,0.512865089652674,-0.7051659834426324,-0.20785970752048863,0.48835878594301557,-0.48301094182313326,-0.21172689049358634,0.29199256902295156,-0.9101609175587008,-0.08089360861876618,0.3591187140172619,-1.1174326473536176,-0.24212266712602068,0.32529376917242164,-0.7080465792671681,-0.2309759230226882,0.3190611139383913,-0.5298718547920859,-0.18611641089903078,0.07193985821608458,-0.917064358111133,-0.13246060194867562,0.17711766577395419,-1.068209748503584,-0.23988750378230456,0.16311309672034713,-0.7828484781815487,-0.21056451102873913,0.13725798704164058,-0.6487474299766178,-0.1671805690620411
D,0.0,0.0,0.0,-0.2600397502483273,0.01731514472308832,-0.1536709416471916,-0.5417399374445413,-0.31222345616752095,-0.22760460391725185,-0.5870644379982015,-0.6527045288130343,-0.29882427055718136,-0.5152961585720898,-0.9187161779716393,-0.3597647069178997,-0.436242562031339,-0.9189181486062925,-0.07097949827413266,-0.49863772295118214,-1.280956967460843,-0.2060605772152883,-0.5444888333079821,-1.4525442995234827,-0.27729752647511613,-0.557507533951324,-1.583435888677549,-0.31949897386477005,-0.24761173453106122,-0.9661641719530891,-0.07221649227649432,-0.3136406614531396,-1.3130795563732611,-0.2843977444465974,-0.3489283908964354,-0.865948730628285,-0.3078133951351715,-0.31157685777865524,-0.5933290603313209,-0.2574316193248134,-0.04876591937126487,-0.9517747996685421,-0.10404827636528406,-0.08800571956248282,-1.3084174211926527,-0.3332471076566665,-0.16493192456910566,-0.8931711562418123,-0.2803363744514239,-0.16586003932509058,-0.61637076689702,-0.1727313264404534,0.16059917937408374,-0.8742918963504805,-0.14855750929605754,0.12120174950781072,-1.1661199728927167,-0.3192831466802424,0.019914816203266083,-0.9098333681532351,-0.2923585912080817,-0.025111722847160175,-0.689294591220792,-0.22613542895611513
D,0.0,0.0,0.0,-0.27386714189575706,0.02925963920397915,-0.16754438949598233,-0.5565747841396071,-0.30347710280640056,-0.25746479975346825,-0.6021610442774322,-0.6582058516030108,-0.3451206017515282,-0.5348453334739105,-0.9452706663633649,-0.42559951489935594,-0.4205930562784407,-0.9343163855695634,-0.11656847680819044,-0.43005384083230835,-1.4060762848035138,-0.26144784214217587,-0.4227378200745271,-1.7097882932504296,-0.3422397365046785,-0.38675985486388326,-1.9488817470920679,-0.3955271490862583,-0.23668650424394663,-0.9643512257312072,-0.11834784383121841,-0.3080983127191538,-1.3093939126255838,-0.3539870244246387,-0.35545358637995517,-0.8445710744455882,-0.3784361590234158,-0.33001847763319303,-0.5528906045564133,-0.3259794952388237,-0.04085197951213861,-0.9420323507704711,-0.14899326275671063,-0.07778215812842335,-1.306618495693716,-0.39170703159627646,-0.16388266691530257,-0.8797511258042665,-0.32828713764376977,-0.1781935184799346,-0.5882723562916558,-0.21235682194217048,0.1647724198616157,-0.8607340144128954,-0.19447464548790258,0.12631307094858746,-1.1490398913433706,-0.38126792615228605,0.01448946872796654,-0.8817175193163043,-0.35139099615387354,-0.04847882129084335,-0.6487856786916705,-0.2792127817955613
D,0.0,0.0,0.0,-0.2669534102707139,0.024974617586387044,-0.1569548633749887,-0.5595556054464188,-0.29933431283839196,-0.23539477153600707,-0.6131067700006485,-0.6444506468234841,-0.31013763513904546,-0.550947210481321,-0.9211775972553985,-0.3715326270596354,-0.4565704495970052,-0.9138100372897975,-0.07623832820085334,-0.5256063397432941,-1.2458262516814582,-0.22506037873279575,-0.5709887891371924,-1.2999095080097147,-0.30004744253623666,-0.5710177071683896,-1.3477032182831703,-0.3377169815202269,-0.26489394352719803,-0.9610424862968884,-0.07892108853091605,-0.3229113094039657,-1.3345902741715558,-0.29989455416260324,-0.367880105221175,-0.8737608272320686,-0.326058457214614,-0.3326453701660535,-0.6112545072371884,-0.27368186764926866,-0.06374527347349244,-0.9477716245888236,-0.11403377063480014,-0.09121325400192243,-1.3401390157054291,-0.3513124481284792,-0.18326701686711735,-0.9083938157771493,-0.3072752529728133,-0.1897583604874459,-0.6334746194867655,-0.20201317935833865,0.14732605319793432,-0.8713809989951169,-0.16079511505267963,0.10685137088989666,-1.163507681153485,-0.3344553104949764,-0.006585641548145185,-0.9014831607044628,-0.31425430547580957,-0.0591667947515675,-0.6855112335896892,-0.2511465174270004
